Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Station_Number,Flood?
1349,Chittagong (IAP-Patenga),2006,6,35.5,25.9,288,89,1,6.1,41978,0
1350,Chittagong (IAP-Patenga),2006,7,34.2,25.7,495,88,1.1,6.4,41978,1
1351,Chittagong (IAP-Patenga),2006,8,34.8,25.6,138,82,1,5.9,41978,0
1352,Chittagong (IAP-Patenga),2006,9,35.5,25.4,438,85,0.7,5.7,41978,1
1353,Chittagong (IAP-Patenga),2006,10,34.3,24.6,91,84,0.3,4.1,41978,0
1354,Chittagong (IAP-Patenga),2006,11,34.6,20.6,16,78,0.3,2.5,41978,0
1355,Chittagong (IAP-Patenga),2006,12,32,15.8,0,76,0.4,0.5,41978,0
1356,Chittagong (IAP-Patenga),2007,1,29.4,13.5,0,74,0.4,0.6,41978,0
1357,Chittagong (IAP-Patenga),2007,2,32.3,17.1,49,74,0.6,1.8,41978,0
1358,Chittagong (IAP-Patenga),2007,3,36.2,19.6,4,65,0.8,1,41978,0
1359,Chittagong (IAP-Patenga),2007,4,36.5,23.6,223,81,1.5,3.7,41978,0
1360,Chittagong (IAP-Patenga),2007,5,38,25.7,263,83,1.1,4.5,41978,0
1361,Chittagong (IAP-Patenga),2007,6,35.8,25.6,953,88,1.1,6,41978,1
1362,Chittagong (IAP-Patenga),2007,7,34.8,25.3,930,90,1,6.9,41978,1
1363,Chittagong (IAP-Patenga),2007,8,35.5,25.4,589,86,1.6,6.5,41978,1
1364,Chittagong (IAP-Patenga),2007,9,34.4,25.4,512,88,1.5,6.8,41978,1
1365,Chittagong (IAP-Patenga),2007,10,35.8,23.3,635,86,0.9,4.3,41978,1
1366,Chittagong (IAP-Patenga),2007,11,34.7,21.2,182,84,0.5,2.6,41978,0
1367,Chittagong (IAP-Patenga),2007,12,30.7,15.9,0,77,0.4,1.4,41978,0
1368,Chittagong (IAP-Patenga),2008,1,28,15.2,64,77,1.8,1.9,41978,0
1369,Chittagong (IAP-Patenga),2008,2,29.5,15.7,7,68,2.1,1.3,41978,0
1370,Chittagong (IAP-Patenga),2008,3,33.6,21.9,6,80,1.7,2.9,41978,0
1371,Chittagong (IAP-Patenga),2008,4,34,24.2,1,74,2.7,2.7,41978,0
1372,Chittagong (IAP-Patenga),2008,5,34.3,25.1,244,78,3,4.1,41978,0
1373,Chittagong (IAP-Patenga),2008,6,34.2,25.6,538,84,4.2,5.5,41978,1
1374,Chittagong (IAP-Patenga),2008,7,32.4,25.2,963,88,4.2,6,41978,1
1375,Chittagong (IAP-Patenga),2008,8,33.3,25.4,757,88,4,6,41978,1
1376,Chittagong (IAP-Patenga),2008,9,33.5,25.3,250,86,3.2,5.4,41978,0
1377,Chittagong (IAP-Patenga),2008,10,34,24,171,82,2.2,3.4,41978,0
1378,Chittagong (IAP-Patenga),2008,11,31.7,19.6,31,76,1.4,1.6,41978,0
1379,Chittagong (IAP-Patenga),2008,12,30.5,17.7,0,80,1.1,1.5,41978,0
1380,Chittagong (IAP-Patenga),2009,1,29.5,14.9,0,82,3.2,0.5,41978,0
1381,Chittagong (IAP-Patenga),2009,2,31,16.9,2,70,3.4,0.7,41978,0
1382,Chittagong (IAP-Patenga),2009,3,34,21.6,3,65,3.2,2.4,41978,0
1383,Chittagong (IAP-Patenga),2009,4,34.3,25.3,114,66,5,3,41978,0
1384,Chittagong (IAP-Patenga),2009,5,35,25,373,75,4.1,4.2,41978,0
1385,Chittagong (IAP-Patenga),2009,6,34.2,25.6,434,78,3.4,5.4,41978,0
1386,Chittagong (IAP-Patenga),2009,7,34.5,25.5,1244,87,4.5,6.3,41978,1
1387,Chittagong (IAP-Patenga),2009,8,33,25.7,693,89,3.2,6.3,41978,1
1388,Chittagong (IAP-Patenga),2009,9,33.9,25.4,281,87,3.8,5.7,41978,0
1389,Chittagong (IAP-Patenga),2009,10,33,24.1,300,83,3.2,3.1,41978,0
1390,Chittagong (IAP-Patenga),2009,11,33.3,21.1,17,79,3.1,2.2,41978,0
1391,Chittagong (IAP-Patenga),2009,12,29.4,15.9,0,80,2.9,0.8,41978,0
1392,Chittagong (IAP-Patenga),2010,1,28.6,14,0,82,4.2,0.8,41978,0
1393,Chittagong (IAP-Patenga),2010,2,31.8,16.4,8,72,4.1,1.5,41978,0
1394,Chittagong (IAP-Patenga),2010,3,36.3,22.5,40,66,6,2.2,41978,0
1395,Chittagong (IAP-Patenga),2010,4,35,26,46,71,6.2,3.8,41978,0
1396,Chittagong (IAP-Patenga),2010,5,34.5,25.7,346,79,4.2,4.8,41978,0
1397,Chittagong (IAP-Patenga),2010,6,33.4,25.6,747,85,4.3,6,41978,1
1398,Chittagong (IAP-Patenga),2010,7,33.8,26,267,84,4.1,5.8,41978,0
1399,Chittagong (IAP-Patenga),2010,8,33.8,25.6,516,84,3.1,6.2,41978,1
1400,Chittagong (IAP-Patenga),2010,9,33.2,25.5,116,87,3.3,5.2,41978,0
1401,Chittagong (IAP-Patenga),2010,10,35,24.9,294,84,2.7,4.5,41978,0
1402,Chittagong (IAP-Patenga),2010,11,32.4,21.3,38,80,2.5,1.6,41978,0
1403,Chittagong (IAP-Patenga),2010,12,30,16.2,19,80,2.8,1.4,41978,0
1404,Chittagong (IAP-Patenga),2011,1,30.2,13.3,0,69,5.1,0.8,41978,0
1405,Chittagong (IAP-Patenga),2011,2,33,16.8,0,67,5.9,0.9,41978,0
1406,Chittagong (IAP-Patenga),2011,3,33.5,20.2,35,69,7,2.3,41978,0
1407,Chittagong (IAP-Patenga),2011,4,33.6,23.9,133,78,5.5,3.5,41978,0
1408,Chittagong (IAP-Patenga),2011,5,33.7,24.7,276,81,5.6,5,41978,0
1409,Chittagong (IAP-Patenga),2011,6,34.4,25.5,481,85,6.5,6.1,41978,0
1410,Chittagong (IAP-Patenga),2011,7,33.2,25.5,562,85,6.1,5.7,41978,1
1411,Chittagong (IAP-Patenga),2011,8,34,25.1,806,87,6,6.7,41978,1
1412,Chittagong (IAP-Patenga),2011,9,33.4,25.1,762,86,5.6,5.8,41978,1
1413,Chittagong (IAP-Patenga),2011,10,33.4,24.4,46,80,4.8,3.5,41978,0
1414,Chittagong (IAP-Patenga),2011,11,31,19.2,0,75,5.7,0.6,41978,0
1415,Chittagong (IAP-Patenga),2011,12,30.2,16.1,0,77,5.4,1.7,41978,0
1416,Chittagong (IAP-Patenga),2012,1,28,15.4,0,68,6.5,1.6,41978,0
1417,Chittagong (IAP-Patenga),2012,2,33.3,16.4,0,63,6.4,0.7,41978,0
1418,Chittagong (IAP-Patenga),2012,3,34.3,21.9,30,76,6,2,41978,0
1419,Chittagong (IAP-Patenga),2012,4,34.5,23.8,192,80,7.6,3.6,41978,0
1420,Chittagong (IAP-Patenga),2012,5,34.5,25.4,188,80,6.4,3.8,41978,0
1421,Chittagong (IAP-Patenga),2012,6,34.8,25.5,1337,87,7.3,6,41978,1
1422,Chittagong (IAP-Patenga),2012,7,33.5,25.5,788,88,7.8,6.5,41978,1
1423,Chittagong (IAP-Patenga),2012,8,33.5,25.7,299,87,6.7,6.1,41978,0
1424,Chittagong (IAP-Patenga),2012,9,33.2,25.8,170,86,6.1,5.6,41978,0
1425,Chittagong (IAP-Patenga),2012,10,33.2,24.2,636,84,5.6,3.3,41978,1
1426,Chittagong (IAP-Patenga),2012,11,32,20.6,3,78,5.5,2.8,41978,0
1427,Chittagong (IAP-Patenga),2012,12,28.2,14.5,0,81,6,0.6,41978,0
1428,Chittagong (IAP-Patenga),2013,1,30,12.7,0,73,6.5,0.4,41978,0
1429,Chittagong (IAP-Patenga),2013,2,32.5,16.9,0,64,7.5,1.5,41978,0
1430,Chittagong (IAP-Patenga),2013,3,33.3,20.9,3,77,7.1,1.3,41978,0
1431,Chittagong (IAP-Patenga),2013,4,33.6,24.4,58,78,7,2.7,41978,0
1432,Chittagong (IAP-Patenga),2013,5,33.6,24.5,773,86,7.5,6.1,41978,1
1433,Chittagong (IAP-Patenga),2013,6,34.5,26.1,513,84,7.2,5.5,41978,0
1434,Chittagong (IAP-Patenga),2013,7,36.5,26,405,84,6.5,5.8,41978,1
1435,Chittagong (IAP-Patenga),2013,8,31.8,25.7,267,86,5.9,6,41978,0
1436,Chittagong (IAP-Patenga),2013,9,33.8,25.8,173,84,6.4,5.6,41978,0
1437,Chittagong (IAP-Patenga),2013,10,33,24.5,369,86,5.2,4.8,41978,1
1438,Chittagong (IAP-Patenga),2013,11,30.2,20.1,0,78,5.3,2,41978,0
1439,Chittagong (IAP-Patenga),2013,12,28.2,16.2,0,78,5.3,1.1,41978,0
1440,Comilla,1990,1,28.8,12.7,0,81,0.2,0.3,41933,0
1441,Comilla,1990,2,30.5,17.2,21,78,0.3,2.1,41933,0
1442,Comilla,1990,3,34.1,18.2,179,82,0.6,3.6,41933,0
1443,Comilla,1990,4,32.6,21.5,228,84,1.5,4,41933,0
1444,Comilla,1990,5,35,24.3,331,83,1.2,4.4,41933,0
1445,Comilla,1990,6,34,25.3,333,88,1.9,5.6,41933,0
1446,Comilla,1990,7,33,25.1,303,90,1.4,6.4,41933,0
1447,Comilla,1990,8,36,25.2,252,87,1.2,5.9,41933,0
1448,Comilla,1990,9,35,24.6,227,88,0.9,5.7,41933,0
1449,Comilla,1990,10,33.5,22.4,239,86,0.6,3.8,41933,0
1450,Comilla,1990,11,33,19.7,71,84,0.1,2.9,41933,0
1451,Comilla,1990,12,28.8,13.9,27,80,0.2,1.4,41933,0
1452,Comilla,1991,1,28.5,11.9,11,80,0.3,1.6,41933,0
1453,Comilla,1991,2,32.4,16.4,50,80,0.7,1.1,41933,0
1454,Comilla,1991,3,35.8,20,229,80,0.7,2,41933,0
1455,Comilla,1991,4,36.8,22.8,270,84,1.8,3.7,41933,0
1456,Comilla,1991,5,32.7,23,439,88,2.8,6,41933,1
1457,Comilla,1991,6,34,25,331,90,2.2,6.4,41933,0
1458,Comilla,1991,7,34.6,25.4,394,89,2.4,6.5,41933,1
1459,Comilla,1991,8,36,25.4,409,87,2,6.2,41933,1
1460,Comilla,1991,9,34.7,25.1,377,90,1.5,6,41933,1
1461,Comilla,1991,10,34.5,23.9,240,88,0.8,4.3,41933,0
1462,Comilla,1991,11,29.8,16.7,50,84,0.4,1.5,41933,0
1463,Comilla,1991,12,29.5,12.6,114,81,0.4,1.6,41933,0
1464,Comilla,1992,1,28.5,11.9,0,83,0.4,0.4,41933,0
1465,Comilla,1992,2,27.5,14.6,63,81,0.7,2,41933,0
1466,Comilla,1992,3,33.5,21.5,0,82,2.1,1.8,41933,0
1467,Comilla,1992,4,37.2,23.8,10,81,2.7,2.4,41933,0
1468,Comilla,1992,5,36,23,140,82,2.3,3.6,41933,0
1469,Comilla,1992,6,35.5,25.1,287,86,2.5,4.8,41933,0
1470,Comilla,1992,7,36.5,25.1,259,89,2.5,6.5,41933,0
1471,Comilla,1992,8,36,25.4,128,87,2,5.5,41933,0
1472,Comilla,1992,9,35,25,128,89,1,4.8,41933,0
1473,Comilla,1992,10,35,23.2,197,87,0.4,3.1,41933,0
1474,Comilla,1992,11,34.8,17.9,72,83,0.2,2.6,41933,0
1475,Comilla,1992,12,28.2,11.2,1,80,0.2,0.5,41933,0
1476,Comilla,1993,1,29.5,10.9,1,78,0.3,0.8,41933,0
1477,Comilla,1993,2,30,16.2,112,78,1.2,1.9,41933,0
1478,Comilla,1993,3,33.5,18.2,81,79,0.8,1.8,41933,0
1479,Comilla,1993,4,36,21.3,172,84,1,3.6,41933,0
1480,Comilla,1993,5,34.5,23.4,638,86,2,4.9,41933,1
1481,Comilla,1993,6,34,25.7,506,88,2.7,6.2,41933,1
1482,Comilla,1993,7,34,25.6,537,89,2.2,5.9,41933,1
1483,Comilla,1993,8,33,25.5,287,89,2,6,41933,0
1484,Comilla,1993,9,35,25,244,88,1.5,5.5,41933,0
1485,Comilla,1993,10,35,23.5,219,88,0.5,3.2,41933,0
1486,Comilla,1993,11,31.2,18.6,5,84,0.4,1,41933,0
1487,Comilla,1993,12,29,13.2,0,80,0.2,1,41933,0
1488,Comilla,1994,1,29,12.8,10,75,0.3,0.8,41933,0
1489,Comilla,1994,2,30,14.1,11,75,0.7,1.1,41933,0
1490,Comilla,1994,3,32.3,20.6,124,79,2.1,2.9,41933,0
1491,Comilla,1994,4,36.5,22.2,150,80,1.1,3.1,41933,0
1492,Comilla,1994,5,35,25,185,82,2.2,4.3,41933,0
1493,Comilla,1994,6,35,25.6,431,88,2.6,5.9,41933,1
1494,Comilla,1994,7,35,25.4,116,85,2.1,5.7,41933,0
1495,Comilla,1994,8,35,25.2,245,87,1.9,5.9,41933,0
1496,Comilla,1994,9,34.5,24.9,91,84,1,4.2,41933,0
1497,Comilla,1994,10,34,22.4,20,82,0.5,2.7,41933,0
1498,Comilla,1994,11,32.6,17.9,1,78,0.1,2.8,41933,0
1499,Comilla,1994,12,29.3,11,0,69,0.2,0.5,41933,0
1500,Comilla,1995,1,30,10.1,0,70,0.5,1.4,41933,0
1501,Comilla,1995,2,30,14.6,29,75,0.5,2.4,41933,0
1502,Comilla,1995,3,36,18,12,71,1.1,1.7,41933,0
1503,Comilla,1995,4,35.6,22.4,114,80,2.4,3.5,41933,0
1504,Comilla,1995,5,35.5,24.7,318,83,2.9,4.7,41933,0
1505,Comilla,1995,6,35.5,24.7,329,88,2.5,5.7,41933,0
1506,Comilla,1995,7,33.6,25.6,529,89,2.8,6.4,41933,1
1507,Comilla,1995,8,34.3,25.7,452,88,2,6,41933,1
1508,Comilla,1995,9,34.8,25.4,124,87,1.2,5.5,41933,0
1509,Comilla,1995,10,34.2,23.9,48,83,0.3,3.3,41933,0
1510,Comilla,1995,11,33,19.9,147,84,0.6,3.2,41933,0
1511,Comilla,1995,12,29.8,12.9,0,74,0.2,0.5,41933,0
1512,Comilla,1996,1,28.5,11.8,12,81,0.5,0.7,41933,0
1513,Comilla,1996,2,31.5,14.9,0,78,1,1.3,41933,0
1514,Comilla,1996,3,34.4,21.3,114,83,2.3,2.7,41933,0
1515,Comilla,1996,4,36.5,23.4,102,85,2,3,41933,0
1516,Comilla,1996,5,36.2,24.3,449,82,3,4.6,41933,1
1517,Comilla,1996,6,35,25.1,392,85,2.4,5.5,41933,1
1518,Comilla,1996,7,34.8,25.7,308,87,2.4,6.1,41933,0
1519,Comilla,1996,8,34.8,25.2,146,88,2.4,6.1,41933,0
1520,Comilla,1996,9,37,25.4,178,86,1.2,4.7,41933,0
1521,Comilla,1996,10,35,22.3,322,84,1.2,2.8,41933,0
1522,Comilla,1996,11,33,17.5,12,82,0.5,1.5,41933,0
1523,Comilla,1996,12,30.2,13.8,1,79,0.5,1.6,41933,0
1524,Comilla,1997,1,27.8,11.2,8,76,0.5,1.5,41933,0
1525,Comilla,1997,2,30,14.5,11,75,0.9,1.8,41933,0
1526,Comilla,1997,3,32.8,19.9,117,82,1.3,2.4,41933,0
1527,Comilla,1997,4,33,19.6,160,82,1.2,3.5,41933,0
1528,Comilla,1997,5,36.2,23.3,199,83,2.2,4.3,41933,0
1529,Comilla,1997,6,34,24.3,350,86,2.4,6,41933,0
1530,Comilla,1997,7,34.2,24.9,664,88,2.4,6.4,41933,1
1531,Comilla,1997,8,36.8,25.1,270,86,2.3,5.9,41933,0
1532,Comilla,1997,9,33.8,24.4,277,86,1.8,5.5,41933,0
1533,Comilla,1997,10,34,21.9,47,82,0.7,2.3,41933,0
1534,Comilla,1997,11,32.8,18.5,1,82,0.5,2,41933,0
1535,Comilla,1997,12,29,13.4,30,84,0.7,2.3,41933,0
1536,Comilla,1998,1,27,11.7,27,83,0.7,2.5,41933,0
1537,Comilla,1998,2,30,15.3,54,77,0.9,2.1,41933,0
1538,Comilla,1998,3,31.5,17.4,109,78,1.1,2.4,41933,0
1539,Comilla,1998,4,34,21.4,249,84,1.5,3.7,41933,0
1540,Comilla,1998,5,36.7,24.3,342,85,1.8,5.1,41933,0
1541,Comilla,1998,6,35.6,26.3,100,85,2.7,5.3,41933,0
1542,Comilla,1998,7,34.2,25.2,854,90,1.9,6.7,41933,1
1543,Comilla,1998,8,34.5,25.9,336,88,2.1,6.3,41933,0
1544,Comilla,1998,9,35.7,25.8,281,85,1.2,5.3,41933,0
1545,Comilla,1998,10,35.5,25,48,84,0.9,3.4,41933,0
1546,Comilla,1998,11,33.5,20.7,118,82,0.7,2.1,41933,0
1547,Comilla,1998,12,29.5,14.5,0,80,0.4,0.5,41933,0
1548,Comilla,1999,1,29,12.7,0,77,0.6,0.5,41933,0
1549,Comilla,1999,2,34,16.2,0,77,0.7,0.9,41933,0
1550,Comilla,1999,3,34.6,20.6,2,78,1.3,1.6,41933,0
1551,Comilla,1999,4,36,24.7,7,81,1.5,2.3,41933,0
1552,Comilla,1999,5,36.5,24.6,229,84,2,5,41933,0
1553,Comilla,1999,6,35.4,25.5,350,87,1.9,6.1,41933,0
1554,Comilla,1999,7,34.2,25.6,692,88,2.1,6.5,41933,1
1555,Comilla,1999,8,34.2,25.6,371,88,2,6.4,41933,1
1556,Comilla,1999,9,34,25.1,365,87,1.3,6,41933,0
1557,Comilla,1999,10,34,24.4,292,86,0.8,4.9,41933,0
1558,Comilla,1999,11,33,19,43,79,0.4,1.4,41933,0
1559,Comilla,1999,12,30.5,14.4,0,78,0.4,1.1,41933,0
1560,Comilla,2000,1,29.2,12.6,45,79,0.7,1,41933,0
1561,Comilla,2000,2,28.5,15.3,52,75,0.8,3.3,41933,0
1562,Comilla,2000,3,34,19.9,121,80,1.2,2.9,41933,0
1563,Comilla,2000,4,34,23,212,83,2,3.5,41933,0
1564,Comilla,2000,5,36.3,24.1,554,84,1.4,5.4,41933,1
1565,Comilla,2000,6,35,25.6,295,86,1.9,6.1,41933,0
1566,Comilla,2000,7,35.1,25.8,182,85,1.8,6,41933,0
1567,Comilla,2000,8,35.5,25.7,319,85,1.5,6.3,41933,0
1568,Comilla,2000,9,34.8,25.3,106,86,1.3,5.9,41933,0
1569,Comilla,2000,10,34.5,23.9,155,87,0.7,4,41933,0
1570,Comilla,2000,11,33,18,3,82,0.3,0.9,41933,0
1571,Comilla,2000,12,28.6,11.9,0,77,0.4,0.5,41933,0
1572,Comilla,2001,1,28.5,10.9,0,74,0.6,0.4,41933,0
1573,Comilla,2001,2,32.5,15.9,13,77,0.9,1.5,41933,0
1574,Comilla,2001,3,34.5,19.2,6,74,0.9,1.5,41933,0
1575,Comilla,2001,4,36,23,54,78,1.6,3.2,41933,0
1576,Comilla,2001,5,35,23.9,300,84,1.1,4.6,41933,0
1577,Comilla,2001,6,35,25.3,590,88,1.9,6.3,41933,1
1578,Comilla,2001,7,35,25.6,184,86,1.6,6.1,41933,0
1579,Comilla,2001,8,35,26.1,312,84,1.2,5.6,41933,0
1580,Comilla,2001,9,35.6,25.5,258,86,0.9,5.2,41933,0
1581,Comilla,2001,10,34.2,24.2,161,86,0.5,4.8,41933,0
1582,Comilla,2001,11,32.2,19.8,72,86,0.3,2.5,41933,0
1583,Comilla,2001,12,28.4,12.9,0,82,0.3,0.9,41933,0
1584,Comilla,2002,1,28.5,13.5,29,79,0.6,1.7,41933,0
1585,Comilla,2002,2,32.5,15.2,0,72,0.7,0.7,41933,0
1586,Comilla,2002,3,34.2,19,72,76,0.9,2.1,41933,0
1587,Comilla,2002,4,34.2,22.2,91,81,1.8,4,41933,0
1588,Comilla,2002,5,35.8,23.6,344,84,1.8,5.2,41933,0
1589,Comilla,2002,6,34.5,25.5,316,86,2,5.9,41933,0
1590,Comilla,2002,7,33.8,25.6,766,89,1.9,7.2,41933,1
1591,Comilla,2002,8,35,25.5,223,86,1.7,6,41933,0
1592,Comilla,2002,9,36.5,25.1,129,84,0.9,4.9,41933,0
1593,Comilla,2002,10,35.1,22.9,83,83,0.4,3.4,41933,0
1594,Comilla,2002,11,32.8,18.8,83,82,0.6,3.2,41933,0
1595,Comilla,2002,12,29.8,14,0,81,0.5,1.1,41933,0
1596,Comilla,2003,1,29.4,11,2,81,1.2,1.6,41933,0
1597,Comilla,2003,2,31,15.8,50,74,0.8,1.4,41933,0
1598,Comilla,2003,3,32.5,18.2,128,78,1.1,2.5,41933,0
1599,Comilla,2003,4,35,23.1,132,82,1.7,3.4,41933,0
1600,Comilla,2003,5,36,23.9,141,81,1.9,4.7,41933,0
1601,Comilla,2003,6,37,24.9,673,88,2.4,6.3,41933,1
1602,Comilla,2003,7,35.2,25.8,290,84,2.2,5.7,41933,0
1603,Comilla,2003,8,35.6,25.6,131,83,1.6,5.5,41933,0
1604,Comilla,2003,9,34.4,25.1,97,86,1.1,5.7,41933,0
1605,Comilla,2003,10,34.6,24,129,86,0.7,4.2,41933,0
1606,Comilla,2003,11,31.8,16.3,3,79,0.3,0.3,41933,0
1607,Comilla,2003,12,30.3,13.9,49,82,0.5,2.2,41933,0
1608,Comilla,2004,1,27.8,12.9,0,83,1,2.4,41933,0
1609,Comilla,2004,2,30.7,14.8,4,75,0.9,0.8,41933,0
1610,Comilla,2004,3,33.5,20.9,6,80,2.2,2.8,41933,0
1611,Comilla,2004,4,35,22.4,175,84,2.6,5,41933,0
1612,Comilla,2004,5,37.2,25.1,186,78,2.1,4.1,41933,0
1613,Comilla,2004,6,36,25,654,86,2,6.1,41933,1
1614,Comilla,2004,7,35,25.5,311,86,2.7,6.6,41933,0
1615,Comilla,2004,8,35,25.4,183,84,2.2,6.1,41933,0
1616,Comilla,2004,9,34,25.1,686,87,1.6,6.3,41933,1
1617,Comilla,2004,10,35.4,23.1,218,80,1.3,3.2,41933,0
1618,Comilla,2004,11,31.6,17.2,1,78,0.6,0.9,41933,0
1619,Comilla,2004,12,30.2,14.5,0,78,0.5,1.1,41933,0
1620,Comilla,2005,1,28.6,12.4,6,78,0.9,1.9,41933,0
1621,Comilla,2005,2,32.3,16.4,2,77,1.4,1.7,41933,0
1622,Comilla,2005,3,32.8,21.1,249,83,1.9,3.7,41933,0
1623,Comilla,2005,4,36.4,22.7,157,80,1.6,3.6,41933,0
1624,Comilla,2005,5,35.4,23.5,193,80,1.8,4.4,41933,0
1625,Comilla,2005,6,35.8,26.1,259,85,1.9,5.5,41933,0
1626,Comilla,2005,7,34.8,25.5,403,86,1.9,6,41933,1
1627,Comilla,2005,8,34.8,25.5,410,88,1.9,6.4,41933,1
1628,Comilla,2005,9,34.8,25.4,395,86,1,5.9,41933,1
1629,Comilla,2005,10,34.4,24.2,349,85,0.8,4.8,41933,0
1630,Comilla,2005,11,32.2,18.1,0,80,0.5,1.6,41933,0
1631,Comilla,2005,12,30.8,14,1,77,0.8,1.3,41933,0
1632,Comilla,2006,1,28.8,12.2,0,79,1.1,0.5,41933,0
1633,Comilla,2006,2,32.4,18.5,0,80,1.8,1.5,41933,0
1634,Comilla,2006,3,35.2,20.1,0,73,1.1,2,41933,0
1635,Comilla,2006,4,37.3,23,117,79,1.7,3.3,41933,0
1636,Comilla,2006,5,36.7,24.4,607,80,1.7,4.5,41933,1
1637,Comilla,2006,6,35.8,25.6,402,86,1.9,6.3,41933,1
1638,Comilla,2006,7,35.4,25.8,151,86,1.6,5.9,41933,0
1639,Comilla,2006,8,34.8,25.6,226,84,1.2,5.5,41933,0
1640,Comilla,2006,9,34.8,25.2,300,85,1,5.1,41933,0
1641,Comilla,2006,10,34.2,24.2,94,84,0.6,4.2,41933,0
1642,Comilla,2006,11,32.4,19.1,1,81,0.5,2.6,41933,0
1643,Comilla,2006,12,29.8,13.3,0,79,0.5,0.4,41933,0
1644,Comilla,2007,1,27.7,11.1,0,78,0.6,0.9,41933,0
1645,Comilla,2007,2,30,16,20,77,0.8,2.2,41933,0
1646,Comilla,2007,3,34.5,18.1,21,72,0.9,1.2,41933,0
1647,Comilla,2007,4,34.5,22.7,179,82,1.5,3.5,41933,0
1648,Comilla,2007,5,36.4,24.9,153,83,1.2,4,41933,0
1649,Comilla,2007,6,35.6,25.3,548,87,1.5,5.9,41933,1
1650,Comilla,2007,7,34.6,25.4,654,88,1.5,6.7,41933,1
1651,Comilla,2007,8,35.6,26.1,221,85,1.1,6,41933,0
1652,Comilla,2007,9,34.8,25.5,339,86,0.8,6.4,41933,0
1653,Comilla,2007,10,35.4,23.3,280,83,0.8,4.3,41933,0
1654,Comilla,2007,11,31.5,20,82,82,0.7,2.3,41933,0
1655,Comilla,2007,12,28.2,14.4,0,80,0.3,1,41933,0
1656,Comilla,2008,1,28,13.2,30,80,0.5,1.8,41933,0
1657,Comilla,2008,2,30.4,14.1,11,73,0.7,1.2,41933,0
1658,Comilla,2008,3,32.4,20.5,26,82,0.9,3.5,41933,0
1659,Comilla,2008,4,36.6,22.9,34,78,1.3,2.7,41933,0
1660,Comilla,2008,5,36.7,23.9,282,80,1.3,4.4,41933,0
1661,Comilla,2008,6,35.5,25.2,330,87,1.7,6.2,41933,0
1662,Comilla,2008,7,34.4,25.6,457,87,2.2,6.6,41933,1
1663,Comilla,2008,8,36.2,25.5,375,87,1.5,6.4,41933,1
1664,Comilla,2008,9,35.4,25.3,247,83,1.1,5.7,41933,0
1665,Comilla,2008,10,34.4,23.2,265,84,1,3.6,41933,0
1666,Comilla,2008,11,32.5,18.4,0,78,0.4,1.5,41933,0
1667,Comilla,2008,12,30.3,15.9,0,83,0.4,1.3,41933,0
1668,Comilla,2009,1,28.2,13.6,0,79,2.1,0.2,41933,0
1669,Comilla,2009,2,31,15.6,0,74,2.7,0.6,41933,0
1670,Comilla,2009,3,34,20.4,3,76,2.5,2.2,41933,0
1671,Comilla,2009,4,36.8,24.2,48,79,3,3.2,41933,0
1672,Comilla,2009,5,37,24.3,295,80,2.8,4.6,41933,0
1673,Comilla,2009,6,36.3,25.9,235,83,2.4,5.6,41933,0
1674,Comilla,2009,7,35.5,25.5,573,86,2.4,6.2,41933,1
1675,Comilla,2009,8,35,25.9,427,86,2.1,6.2,41933,1
1676,Comilla,2009,9,36.4,25.6,145,83,2,5.6,41933,0
1677,Comilla,2009,10,36.5,23,98,82,1.7,3.2,41933,0
1678,Comilla,2009,11,34,19,0,77,1.7,2,41933,0
1679,Comilla,2009,12,29.5,13.4,0,80,1.6,0.4,41933,0
1680,Comilla,2010,1,30.2,11,0,78,1.9,0.6,41933,0
1681,Comilla,2010,2,32.3,14.7,13,71,2.1,1.4,41933,0
1682,Comilla,2010,3,35.6,22,30,77,2.9,2.4,41933,0
1683,Comilla,2010,4,35.2,25.2,23,81,3.9,4.4,41933,0
1684,Comilla,2010,5,36.6,24.7,343,81,2.6,5.4,41933,0
1685,Comilla,2010,6,34.2,26.1,417,87,2.7,6.5,41933,1
1686,Comilla,2010,7,35.2,26.3,94,84,2,5.7,41933,0
1687,Comilla,2010,8,35.6,26.3,125,84,1.7,5.7,41933,0
1688,Comilla,2010,9,36,25.6,241,86,1.7,5.6,41933,0
1689,Comilla,2010,10,36.2,24.7,277,83,1.6,3.8,41933,0
1690,Comilla,2010,11,33,20,0,79,1.3,1.1,41933,0
1691,Comilla,2010,12,30.3,13.8,15,77,1.6,1.4,41933,0
1692,Comilla,2011,1,28.2,11.3,0,76,1.8,0.8,41933,0
1693,Comilla,2011,2,30,15.8,0,69,1.9,1.2,41933,0
1694,Comilla,2011,3,33.1,19.7,28,74,2.7,2.6,41933,0
1695,Comilla,2011,4,34,22.1,76,78,1.9,3.5,41933,0
1696,Comilla,2011,5,35.8,24.1,351,83,2,4.7,41933,0
1697,Comilla,2011,6,35.7,25.9,346,86,2.1,6.2,41933,1
1698,Comilla,2011,7,35,25.9,273,85,1.9,5.7,41933,0
1699,Comilla,2011,8,35.4,25.6,501,85,2,6.4,41933,1
1700,Comilla,2011,9,35.8,25.7,233,85,1.9,5.4,41933,0
1701,Comilla,2011,10,34.4,23.9,76,81,1.9,2.7,41933,0
